HHType	SurveyElement	yscrser	YEAR	Area	ycserial	AREAU	scrser	CSERIAL	intyear	advnadults	CSEX	cageband	CSEXAGESHT	SCHOLS	c5danceY	c5musicY	c5theatreY	c5readY	c5artY	c5streetY	c5filmY	c5mediaY	c5libY	c5musY	c5herY	c5wk1	c5wk2	c5wk3	c5wk4	c5wk5	c5wk6	c5wk7	c5wk10	c5wk11	c5wk13	c5wk14	C5SPORT1	C5SPORT2	C5SPORT3	C5SPORT4	C5SPORT5	C5SPORT6	C5SPORT7	C5SPORT8	C5SPORT9	C5SPORT10	C5SPORT11	C5SPORT12	C5SPORT13	C5SPORT14	C5SPORT15	C5SPORT16	C5SPORT17	C5SPORT18	C5SPORT19	C5SPORT20	C5SPORT21	C5SPORT22	C5SPORT23	C5SPORT24	C5SPORT25	C5SPORT26	C5SPORT27	C5SPORT28	C5SPORT29	C5SPORT30	C5SPORT31	C5SPORT32	C5SPORT33	C5SPORT34	C5SPORT35	C5SPORT36	C5SPORT42	C5SPORT43	C5SPORT37	C5SPORT38	c5sport39	C5SPORT40	C5WKSPT1	C5WKSPT2	C5WKSPT3	C5WKSPT4	C5WKSPT5	C5WKSPT6	C5WKSPT7	C5WKSPT8	C5WKSPT9	C5WKSPT10	C5WKSPT11	C5WKSPT12	C5WKSPT13	C5WKSPT14	C5WKSPT15	C5WKSPT16	C5WKSPT17	C5WKSPT18	C5WKSPT19	C5WKSPT20	C5WKSPT21	C5WKSPT22	C5WKSPT23	C5WKSPT24	C5WKSPT25	C5WKSPT26	C5WKSPT27	C5WKSPT28	C5WKSPT29	C5WKSPT30	C5WKSPT31	C5WKSPT32	C5WKSPT33	C5WKSPT34	C5WKSPT35	C5WKSPT36	C5WKSPT42	C5WKSPT43	C5WKSPT37	C5WKSPT38	C5WKSPT39	c5wkspt40	c11danceY	c11musicY	c11theatreY	c11readY	c11artY	c11streetY	c11filmY	c11radioY	c11compY	c11libY	c11archY	c11musY	c11herY	c11wk1	c11wk2	c11wk3	c11wk4	c11wk5	c11wk6	c11wk7	c11wk8	c11wk9	c11wk11	c11wk12	c11wk13	c11wk14	C11SPORT1	C11SPORT2	C11SPORT3	C11SPORT4	C11SPORT5	C11SPORT6	C11SPORT7	C11SPORT8	C11SPORT9	C11SPORT10	C11SPORT11	C11SPORT12	C11SPORT13	C11SPORT14	C11SPORT15	C11SPORT16	C11SPORT17	C11SPORT18	C11SPORT19	C11SPORT20	C11SPORT21	C11SPORT22	C11SPORT23	C11SPORT24	C11SPORT25	C11SPORT26	C11SPORT27	C11SPORT28	C11SPORT29	C11SPORT30	C11SPORT31	C11SPORT32	C11SPORT33	C11SPORT34	C11SPORT35	C11SPORT36	C11SPORT42	C11SPORT43	C11SPORT37	C11SPORT38	c11sport39	C11SPORT40	C11WKSPT1	C11WKSPT2	C11WKSPT3	C11WKSPT4	C11WKSPT5	C11WKSPT6	C11WKSPT7	C11WKSPT8	C11WKSPT9	C11WKSPT10	C11WKSPT11	C11WKSPT12	C11WKSPT13	C11WKSPT14	C11WKSPT15	C11WKSPT16	C11WKSPT17	C11WKSPT18	C11WKSPT19	C11WKSPT20	C11WKSPT21	C11WKSPT22	C11WKSPT23	C11WKSPT24	C11WKSPT25	C11WKSPT26	C11WKSPT27	C11WKSPT28	C11WKSPT29	C11WKSPT30	C11WKSPT31	C11WKSPT32	C11WKSPT33	C11WKSPT34	C11WKSPT35	C11WKSPT36	C11WKSPT42	C11WKSPT43	C11WKSPT37	C11WKSPT38	C11WKSPT39	c11wkspt40	dance7d	c11DanWh	c11DanIn	c11DanOut	C5DANCEACT1	C5DANCEACT2	C5DANCEACT3	C5DANCEACT4	C5DANCEACT5	C5DANCEACT6	C5DANCEACT7	C5DANCEACT8	C11DANCEACT1	C11DANCEACT2	C11DANCEACT3	C11DANCEACT4	C11DANCEACT5	C11DANCEACT6	C11DANCEACT7	C11DANCEACT8	c11cscrwd	c11cscrdfs	c11cscrdf7	CSCRDF	CSCRDF7D	music7d	c11MusWh	c11MusIn	c11MusOut	C5MUSICACT1	C5MUSICACT2	C5MUSICACT3	C5MUSICACT4	C5MUSICACT5	C5MUSICACT6	C5MUSICACT7A	C5MUSICACT8	C5MUSICACT9	C11MUSICACT1	C11MUSICACT2	C11MUSICACT3	C11MUSICACT4	C11MUSICACT5	C11MUSICACT6	C11MUSICACT7	C11MUSICACT8	C11MUSICACT9	c11cscrwda	c11cscrmfs	c11cscrms7	CSCRMFF	CSCRMF7	theat7d	c11TheatWh	c11TheatIn	c11TheatOut	C5THEATACT1	C5THEATACT2	C5THEATACT3	C5THEATACT4	C5THEATACT5	C5THEATACT6	C11THEATACT1	C11THEATACT2	C11THEATACT3	C11THEATACT4	C11THEATACT5	C11THEATACT6	c11cscrwdt	c11cscrdtfs	c11cscrwm	CSCRDTFF	CSCRDTF7	read7d	c11readWh	c11ReadIn	c11ReadOut	C5READACT1	C5READACT2	C5READACT3	C5READACT4	C5READACT5	C5READACT6	C5READACT7	C5READACT8	C11READACT1	C11READACT2	C11READACT3	C11READACT4	C11READACT5	C11READACT7	C11READACT8	C11READACT6	c11cscrwrw	c11cscrwrfs	c11cscrnrws	CSCRRWFF	CSCRRWF7	art7d	c11ArtWh	c11ArtIn	c11ArtOut	C5ARTSACT1	C5ARTSACT2	C5ARTSACT3	C5ARTSACT4	C5ARTSACT5	C5ARTSACT6	C5ARTSACT7	C5ARTSACT8	C11ARTSACT1	C11ARTSACT2	C11ARTSACT3	C11ARTSACT4	C11ARTSACT5	C11ARTSACT6	C11ARTSACT7	C11ARTSACT8	c11cscrwcc	c11cscrccfs	c11cscrnccs	CSCRCCFF	CSCRCCF7	street7d	c11StrtWh	c11StrtIn	c11StrtOut	C5STRTARTACT1	C5STRTARTACT2	C5STRTARTACT3	C5STRTARTACT4	C5STRTARTACT5	C5STRTARTACT6	C5STRTARTACT7	C5STRTARTACT8	C11STRTARTACT1	C11STRTARTACT2	C11STRTARTACT3	C11STRTARTACT4	C11STRTARTACT5	C11STRTARTACT6	C11STRTARTACT7	C11STRTARTACT8	c11cscrwev	c11cscrevfs	c11cscrnevs	CSCREVFF	CSCREVF7	film7d	c11FilmWh	c11FilmIn	c11FilmOut	C5FILMACT1	C5FILMACT2	C5FILMACT3	C5FILMACT4	C5FILMACT5	C5FILMACT6	C11FILMACT1	C11FILMACT2	C11FILMACT3	C11FILMACT4	C11FILMACT5	C11FILMACT6	c11cscrwfv	c11cscrfvfs	c11cscrnfvs	CSCRFVFF	CSCRFVF7	c11radio7d	c11RadWh	c11RadIn	c11RadOut	c11radioact	c11cscrrbfs	c11cscrnrbs	c11cscrrbff	c11cscrrbf7	c11comp7d	c11CompWh	c11CompIn	c11CompOut	C11COMPACT1	C11COMPACT2	C11COMPACT3	C11COMPACT4	C11COMPACT5	C11COMPACT6	c11cscrwcp	C11CSCRCPFS	c11cscrncps	c11cscrcpf7	c5media7d	C5MEDIAACT1	C5MEDIAACT2	C5MEDIAACT3	C5MEDIAACT4	C5MEDIAACT5	C5CSCRCPF7	lib7d	c11LibWh	c11LibIn	c11LibOut	c5libryact	c11libryact	c11cscrlbfs	c11cscrnlbs	CSCRLBFF	CSCRLBF7	archive7d	c11ArcWh	c11ArcIn	c11ArcOut	c11archiveact	c11cscravfs	c11cscrnavs	c11cscravff	c11cscravf7	musm7d	c11MusmWh	c11MusmIn	c11MusmOut	c5musumact	c11musumact	c11cscrmufs	c11cscrnmus	CSCRMUFF	CSCRMUF7	her7d	c11HerWh	c11HerIn	c11HerOut	C5HERACT1	C5HERACT2	C5HERACT3	C5HERACT4	C5HERACT5	C5HERACT6	C5HERACT7	C11HERACT1	C11HERACT2	C11HERACT3	C11HERACT4	C11HERACT5	C11HERACT6	C11HERACT7	c11cscrwhs	c11cscrhsfs	c11cscrnhss	CSCRHSFF	CSCRHSF7	C11CSCSPMBA1	C11CSCSPMBA2	C11CSCSPMBA3	C11CSCSPMBA4	C11CSCSPMBA5	C11CSCSPMBA6	C11CSCSPMBA7	C11CSCSPMBA8	C11CSCSPMBA9	C11CSCSPMBA10	C11CSCSPMBA11	C11CSCSPMBA12	C11CSCSPMBA13	C11CSCSPMBA14	C11CSCSPMBA15	C11CSCSPMBA16	C11CSCSPMBA17	C11CSCSPMBA18	C11CSCSPMBA19	C11CSCSPMBA20	C11CSCSPMBA21	C11CSCSPMBA22	C11CSCSPMBA23	C11CSCSPMBA24	C11CSCSPMBA25	C11CSCSPMBA26	C11CSCSPMBA27	C11CSCSPMBA28	C11CSCSPMBA29	C11CSCSPMBA30	C11CSCSPMBA31	C11CSCSPMBA32	C11CSCSPMBA33	C11CSCSPMBA34	C11CSCSPMBA35	C11CSCSPMBA37	C11CSCSPMBA38	C11CSCSPMBA39	C11CSCSPMBA40	c11cscspmba41	CSCSPMBB1	CSCSPMBB2	CSCSPMBB3	CSCSPMBB4	CSCSPMBB5	CSCSPMBB6	CSCSPMBB7	CSCSPMBB8	CSCSPMBB9	CSCSPMBB10	CSCSPMBB11	CSCSPMBB12	CSCSPMBB13	CSCSPMBB14	CSCSPMBB15	CSCSPMBB16	CSCSPMBB17	CSCSPMBB18	CSCSPMBB19	CSCSPMBB20	CSCSPMBB21	CSCSPMBB22	CSCSPMBB23	CSCSPMBB24	CSCSPMBB25	CSCSPMBB26	CSCSPMBB27	CSCSPMBB28	CSCSPMBB29	CSCSPMBB30	CSCSPMBB31	CSCSPMBB32	CSCSPMBB33	CSCSPMBB34	CSCSPMBB35	CSCSPMBB37	CSCSPMBB38	CSCSPMBB39	CSCSPMBB40	cscspmbb41	C11CSCSPWV11	C11CSCSPWV12	C11CSCSPWV13	C11CSCSPWV14	C11CSCSPWV15	C11CSCSPWV16	C11CSCSPWV17	C11CSCSPWV18	C11CSCSPWV19	C11CSCSPWV110	C11CSCSPWV111	C11CSCSPWV112	C11CSCSPWV113	C11CSCSPWV114	C11CSCSPWV115	C11CSCSPWV116	C11CSCSPWV117	C11CSCSPWV118	C11CSCSPWV119	C11CSCSPWV120	C11CSCSPWV121	C11CSCSPWV122	C11CSCSPWV123	C11CSCSPWV124	C11CSCSPWV125	C11CSCSPWV126	C11CSCSPWV127	C11CSCSPWV128	C11CSCSPWV129	C11CSCSPWV130	C11CSCSPWV131	C11CSCSPWV132	C11CSCSPWV133	C11CSCSPWV134	C11CSCSPWV135	C11CSCSPWV136	C11CSCSPWV137	C11CSCSPWV138	C11CSCSPWV139	c11cscspwv140	CSCSPW1	CSCSPW2	CSCSPW3	CSCSPW4	CSCSPW5	CSCSPW6	CSCSPW7	CSCSPW8	CSCSPW9	CSCSPW10	CSCSPW11	CSCSPW12	CSCSPW13	CSCSPW14	CSCSPW15	CSCSPW16	CSCSPW17	CSCSPW18	CSCSPW19	CSCSPW20	CSCSPW21	CSCSPW22	CSCSPW23	CSCSPW24	CSCSPW25	CSCSPW26	CSCSPW27	CSCSPW28	CSCSPW29	CSCSPW30	CSCSPW31	CSCSPW32	CSCSPW33	CSCSPW34	CSCSPW35	CSCSPW37	CSCSPW38	CSCSPW39	CSCSPW40	cscspw41	CALLSPW	C5COMP1	C11COMPI2	C11COMPI3	C11COMPI4	C11COMPI5	COMPI6	COMPI7	COMPI10	COMPI8	COMPI9	COMPOUT1	COMPOUT2	COMPOUT3	COMPOUT6	COMPOUT4	COMPOUT5	C11ACTFAV	C5ACTMOST	illnssr	limitsr	lillharm	dispsa	ethngrp	ethnpsa	ethnicWB	yscrseradult	qdatenew	GOR	GOR6	councilY12	Rurb2	inner	areatyp	IMDDecile	c5anycult12a	c5anycult12	c5anycult7a	c5anycult7	c11anycult12a	c11anycult12	c11anycult7a	c11anycult7	c5anysporta	c5anysport	c5anysport7a	c5anysport7	c11anysporta	c11anysport	c11anyarts12a	c11anyarts12	c5anyarts12a	c5anyarts12	socpsa	respsec2	advrmpcat10	rnssec8	rnssec5	rnssec3	advhmpcat10	Hnssec8	hnssec5	hnssec3	AcornCatY12	rimweight
0	8	1310014040	13	1001	131001404	131001	10014040	1001404	2017	1	2	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	-7	-7	-7	1	0	0	0	1	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	2	-7	-7	-7	0	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	1	-7	-7	-7	1	0	1	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	1	-7	-7	-7	0	1	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	2	-7	-7	-7	1	1	0	0	1	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	2	2	-7	-7	-7	1	0	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	4	2	2	-7	-7	-7	0	0	1	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	4	2	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	0	0	0	0	1	2	-7	-7	-7	2	-7	-7	-7	-3	-3	2	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	1	-7	-7	-7	4	2	2	-7	-7	-7	1	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	4	2	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	-7	-7	-7	-7	1	0	0	0	0	0	0	0	1	0	0	-7	6	2	-3	1	0	1	1	1	1310014040	49	1	1	2	2	0	2	2	9	1	4	1	-7	-7	-7	-7	3	1	2	1	-7	-7	-7	-7	7	1	1	2	5	2	1	1	5	2	1	1	4	.356952386871148
0	8	1310014170	13	1001	131001417	131001	10014170	1001417	2017	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	1	-7	-7	-7	0	1	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	1	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	0	0	0	0	1	-3	2	-7	-7	-7	2	-7	-7	-7	-3	-3	2	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	0	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	1	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	3	2	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-3	1	-7	-7	-7	-7	0	0	0	0	0	0	0	0	1	0	0	-7	4	2	-3	1	0	1	1	1	1310014170	49	1	1	2	2	0	2	1	2	1	1	1	-7	-7	-7	-7	1	1	0	0	-7	-7	-7	-7	1	1	2	8	-3	8	6	4	-3	8	6	4	5	.361347273433228
0	8	1310024110	13	1002	131002411	131002	10024110	1002411	2017	2	2	1	3	2	2	2	2	1	2	2	2	2	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	1	-7	-7	-7	0	1	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	1	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	0	0	0	0	1	-3	2	-7	-7	-7	1	-7	-7	-7	4	2	2	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	0	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	-7	-7	-7	-7	0	0	1	0	0	0	0	0	1	0	0	-7	4	2	-3	1	0	1	1	1	1310024110	49	1	1	1	1	1	1	1	2	1	1	1	-7	-7	-7	-7	0	0	0	0	-7	-7	-7	-7	1	1	2	7	0	7	5	3	0	7	5	3	5	.388240253208761
0	8	1310034130	13	1003	131003413	131003	10034130	1003413	2017	2	2	1	3	2	2	2	2	1	1	2	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	1	-7	-7	-7	0	1	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	1	2	-7	-7	-7	1	0	1	1	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	1	-1	2	-7	-7	-7	0	0	0	0	0	0	0	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	2	-7	-7	-7	0	0	1	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	3	2	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	0	0	0	0	1	-3	2	-7	-7	-7	1	-7	-7	-7	3	2	2	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	-7	1	-7	-7	-7	4	2	2	-7	-7	-7	0	1	1	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	3	2	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	7	1	-7	-7	-7	-7	0	0	0	0	0	0	0	0	1	0	0	-7	49	2	-3	1	0	1	1	1	1310034130	49	1	1	2	1	1	1	10	6	1	1	1	-7	-7	-7	-7	5	1	4	1	-7	-7	-7	-7	3	1	-4	-4	-4	-4	-4	-4	-3	-3	-3	-3	1	.36581558411539
